author,author_type,title,filename,relative_path,encoding_used,char_count,char_no_space_count,word_count,sentence_count,avg_sentence_length_words,sentence_length_std,sentence_length_median,short_sentence_ratio_1_3,sentence_ratio_4_7,sentence_ratio_8_15,long_sentence_ratio_16_plus,hangul_ratio,hanja_count,hanja_ratio,circle_count,circle_ratio,broken_char_ratio,quote_count,comma_count,question_count,exclamation_count,ellipsis_count,dialogue_sentence_ratio,comma_per_sentence,question_per_sentence,exclamation_per_sentence,ellipsis_per_sentence,lexical_diversity,first_person_expr_ratio,negation_expr_ratio,conceptual_expr_ratio,experimental_expr_ratio,nature_word_ratio,sensory_word_ratio,emotion_word_ratio,color_word_ratio,body_word_ratio,social_reality_word_ratio,rural_life_word_ratio,quality_flags
심훈,계몽논설형,봄은_왔건만,봄은_왔건만.txt,final_corpus/심훈/봄은_왔건만.txt,utf-8,10867,8293,2407,224,10.745535714285714,7.817247282141781,9.0,0.14285714285714285,0.26785714285714285,0.34375,0.24553571428571427,0.9378994332569637,0,0.0,0,0.0,0.0,163,12,41,15,19,0.4330357142857143,0.05357142857142857,0.18303571428571427,0.06696428571428571,0.08482142857142858,0.7980889073535521,0.06522642293311176,0.023265475695886995,0.019526381387619442,0.0029081844619858743,0.07104279185708351,0.009970918155380142,0.011632737847943497,0.022434565849605317,0.056086414624013294,0.0012463647694225177,0.02201911092646448,ok
심훈,계몽논설형,상록수,상록수.txt,final_corpus/심훈/상록수.txt,utf-8,48176,36192,11984,1041,11.512007684918348,8.13621426811362,10.0,0.10470701248799232,0.27953890489913547,0.3746397694524496,0.24111431316042267,0.9316423519009726,0,0.0,2,5.5260831122900086e-05,0.0,599,610,104,55,84,0.40057636887608067,0.5859750240153698,0.09990393852065321,0.052833813640730067,0.08069164265129683,0.5843624833110814,0.0553237650200267,0.021445260347129506,0.009345794392523364,0.0033377837116154874,0.07326435246995995,0.009429238985313752,0.0030040053404539386,0.0024198931909212283,0.04013684913217624,0.0038384512683578105,0.02102803738317757,ok
심훈,계몽논설형,신혼여행,신혼여행.txt,final_corpus/심훈/신혼여행.txt,utf-8,9155,6874,2161,182,11.873626373626374,7.482614797786378,11.0,0.14835164835164835,0.14285714285714285,0.46153846153846156,0.24725274725274726,0.9434099505382602,0,0.0,2,0.0002909514111143439,0.0,112,0,23,10,13,0.44505494505494503,0.0,0.12637362637362637,0.054945054945054944,0.07142857142857142,0.8098102730217492,0.06987505784359092,0.01897269782508098,0.012031466913465988,0.0018509949097639982,0.07311429893567793,0.01156871818602499,0.0041647385469689956,0.023600185099490977,0.05460434983803795,0.0018509949097639982,0.016196205460434984,ok
심훈,계몽논설형,영원의_미소,영원의_미소.txt,final_corpus/심훈/영원의_미소.txt,utf-8,47419,35709,11747,1211,9.700247729149464,6.333439880100566,8.0,0.12881915772089184,0.3129644921552436,0.3864574731626755,0.1717588769611891,0.9405752051303593,0,0.0,0,0.0,0.0,588,200,124,48,48,0.3319570602807597,0.16515276630883569,0.10239471511147812,0.03963666391412056,0.03963666391412056,0.5876393972929258,0.059164041883033966,0.023665616753213586,0.022729207457223122,0.0040010215374138075,0.06657018813314038,0.008342555546096876,0.005192815186856219,0.002809227887971397,0.04247893079084022,0.002383587298884822,0.01651485485655912,ok
심훈,계몽논설형,황공의_최후,황공의_최후.txt,final_corpus/심훈/황공의_최후.txt,utf-8,17443,13042,4408,344,12.813953488372093,8.449248800938593,11.5,0.08139534883720931,0.22674418604651161,0.37790697674418605,0.313953488372093,0.9561416960588867,0,0.0,0,0.0,0.0,147,25,34,39,10,0.2616279069767442,0.07267441860465117,0.09883720930232558,0.11337209302325581,0.029069767441860465,0.6665154264972777,0.0750907441016334,0.023593466424682397,0.007259528130671506,0.003176043557168784,0.07531760435571688,0.008166969147005444,0.0027223230490018148,0.003176043557168784,0.03765880217785844,0.0006805807622504537,0.01293103448275862,ok
최서해,사회비판형,기아와_살육,기아와_살육.txt,final_corpus/최서해/기아와_살육.txt,utf-8,10647,7926,2732,360,7.588888888888889,5.746775800287099,6.0,0.225,0.40555555555555556,0.28055555555555556,0.08888888888888889,0.9284632853898561,0,0.0,0,0.0,0.0,104,55,58,52,14,0.19722222222222222,0.1527777777777778,0.16111111111111112,0.14444444444444443,0.03888888888888889,0.6548316251830161,0.05929721815519766,0.01793557833089312,0.018667642752562226,0.0010980966325036604,0.04648609077598829,0.020863836017569547,0.009150805270863836,0.004758418740849195,0.04209370424597365,0.0021961932650073207,0.01793557833089312,ok
최서해,사회비판형,누이동생을_따라,누이동생을_따라.txt,final_corpus/최서해/누이동생을_따라.txt,utf-8,18692,14013,4684,562,8.334519572953736,5.313835818286958,7.0,0.1708185053380783,0.35587188612099646,0.36298932384341637,0.1103202846975089,0.9241418682651823,0,0.0,0,0.0,0.0,230,98,42,22,152,0.29359430604982206,0.17437722419928825,0.07473309608540925,0.03914590747330961,0.2704626334519573,0.5871050384286934,0.07877882152006832,0.017292912040990607,0.012169086251067465,0.0025619128949615714,0.06447480785653288,0.017506404782237403,0.004696840307429547,0.0025619128949615714,0.037574722459436376,0.002775405636208369,0.019427839453458582,ok
최서해,사회비판형,박돌의_죽음,박돌의_죽음.txt,final_corpus/최서해/박돌의_죽음.txt,utf-8,11127,8327,2809,461,6.093275488069414,4.479160992577203,5.0,0.32537960954446854,0.3752711496746204,0.25379609544468545,0.0455531453362256,0.9002041551579201,0,0.0,0,0.0,0.0,210,85,68,100,50,0.3579175704989154,0.1843817787418655,0.1475054229934924,0.21691973969631237,0.10845986984815618,0.6318974724101104,0.04093983624065504,0.017087931648273408,0.004983980064079744,0.001423994304022784,0.05019579921680313,0.034175863296546816,0.002491990032039872,0.0088999644001424,0.05411178355286579,0.00177999288002848,0.03381986472054112,ok
최서해,사회비판형,탈출기,탈출기.txt,final_corpus/최서해/탈출기.txt,utf-8,8653,6414,2178,280,7.7785714285714285,5.056209558754544,7.0,0.18214285714285713,0.4142857142857143,0.32142857142857145,0.08214285714285714,0.9359214218896165,0,0.0,0,0.0,0.0,22,36,24,33,18,0.05714285714285714,0.12857142857142856,0.08571428571428572,0.11785714285714285,0.06428571428571428,0.6735537190082644,0.13544536271809,0.03305785123966942,0.01652892561983471,0.0013774104683195593,0.049586776859504134,0.004132231404958678,0.008723599632690543,0.0027548209366391185,0.031221303948576674,0.005050505050505051,0.010560146923783287,ok
최서해,사회비판형,홍염,홍염.txt,final_corpus/최서해/홍염.txt,utf-8,15715,11652,3953,473,8.357293868921776,7.456798384582579,6.0,0.28752642706131076,0.29809725158562367,0.2769556025369979,0.13742071881606766,0.9103158256093374,0,0.0,0,0.0,0.0,199,61,55,120,135,0.33192389006342493,0.12896405919661733,0.11627906976744186,0.2536997885835095,0.2854122621564482,0.6162408297495573,0.052618264609157604,0.015178345560333924,0.007336200354161397,0.0010118897040222615,0.062484189223374655,0.01543131798633949,0.004047558816089046,0.005312420946116873,0.042499367568934986,0.0030356691120667846,0.02732102200860106,ok
강경애,사회비판형,검둥이,검둥이.txt,final_corpus/강경애/검둥이.txt,utf-8,8895,6601,2215,220,10.068181818181818,6.698024563843525,9.0,0.12727272727272726,0.2772727272727273,0.4409090909090909,0.15454545454545454,0.9368277533707015,0,0.0,0,0.0,0.0,62,76,8,10,10,0.18636363636363637,0.34545454545454546,0.03636363636363636,0.045454545454545456,0.045454545454545456,0.7544018058690745,0.06275395033860046,0.021218961625282168,0.011286681715575621,0.004966139954853273,0.07404063205417608,0.01309255079006772,0.004514672686230248,0.016252821670428894,0.055079006772009026,0.0013544018058690745,0.017155756207674944,ok
강경애,사회비판형,소금,소금.txt,final_corpus/강경애/소금.txt,utf-8,41517,30773,10619,1180,8.999152542372881,5.7605466395907525,8.0,0.14322033898305084,0.3220338983050847,0.42033898305084744,0.11440677966101695,0.9453741916615215,0,0.0,0,0.0,0.0,274,112,55,88,126,0.1669491525423729,0.09491525423728814,0.046610169491525424,0.07457627118644068,0.10677966101694915,0.4798003578491383,0.05433656653168848,0.02335436481777945,0.01572652792164987,0.0032959789057350032,0.06846219041340992,0.013843111404087014,0.004896882945663434,0.00574442037856672,0.0407759676052359,0.0031076372539787173,0.01855165269799416,ok
강경애,사회비판형,어머니와_딸,어머니와_딸.txt,final_corpus/강경애/어머니와_딸.txt,utf-8,83596,63397,20221,3227,6.266191509141618,4.670299298297966,5.0,0.31546327858692286,0.3867369073442826,0.25472575147195536,0.04307406259683917,0.9077874347366595,0,0.0,0,0.0,0.0,1829,600,374,266,165,0.3789897737837,0.18593120545398203,0.11589711806631546,0.0824295010845987,0.051131081499845056,0.41995944809851143,0.057316651006379504,0.017160377825033383,0.012561198753770833,0.0030661193808416993,0.0650808565352851,0.01097868552494931,0.007269670144898868,0.010039068295336531,0.04173878641016765,0.0009890707680134513,0.01597349290341724,long_text
강경애,사회비판형,원고료_이백원,원고료_이백원.txt,final_corpus/강경애/원고료_이백원.txt,utf-8,8016,5940,2075,218,9.51834862385321,6.283233333735732,8.0,0.12385321100917432,0.3211009174311927,0.4036697247706422,0.15137614678899083,0.942929292929293,0,0.0,0,0.0,0.0,30,53,12,13,20,0.11009174311926606,0.24311926605504589,0.05504587155963303,0.05963302752293578,0.09174311926605505,0.687710843373494,0.12289156626506025,0.04048192771084337,0.017349397590361446,0.0038554216867469878,0.05783132530120482,0.0024096385542168677,0.0038554216867469878,0.0019277108433734939,0.03518072289156626,0.010602409638554217,0.01108433734939759,ok
강경애,사회비판형,인간문제,인간문제.txt,final_corpus/강경애/인간문제.txt,utf-8,48212,36304,11918,1769,6.737139626907857,4.8397011997587605,6.0,0.2826455624646693,0.3713962690785755,0.2922555115884681,0.053702656868287166,0.9108362714852358,0,0.0,0,0.0,0.0,810,337,244,111,452,0.32278123233465233,0.19050310910118712,0.13793103448275862,0.06274731486715658,0.25551158846806105,0.45108239637523073,0.05487497902332606,0.018123846282933377,0.015942272193321026,0.0015942272193321028,0.06460815573082732,0.012334284275885215,0.0027689209598925992,0.002265480785366672,0.034233931867763044,0.004363148179224702,0.012921631146165465,ok
계용묵,서정감각형,거울,거울.txt,final_corpus/계용묵/거울.txt,utf-8,4686,3482,1203,91,13.219780219780219,12.046432327449837,8.0,0.1978021978021978,0.2967032967032967,0.17582417582417584,0.32967032967032966,0.9494543365881677,0,0.0,0,0.0,0.0,40,29,6,12,8,0.3076923076923077,0.31868131868131866,0.06593406593406594,0.13186813186813187,0.08791208791208792,0.7240232751454697,0.03740648379052369,0.032418952618453865,0.011637572734829594,0.004987531172069825,0.07896924355777224,0.006650041562759767,0.00914380714879468,0.0008312551953449709,0.03325020781379884,0.0,0.00831255195344971,short_text
계용묵,서정감각형,백치_아다다,백치_아다다.txt,final_corpus/계용묵/백치_아다다.txt,utf-8,13785,10253,3530,287,12.29965156794425,11.633819192660464,9.0,0.20557491289198607,0.25435540069686413,0.289198606271777,0.2508710801393728,0.9412854774212426,0,0.0,0,0.0,0.0,84,184,29,39,12,0.20209059233449478,0.6411149825783972,0.10104529616724739,0.13588850174216027,0.041811846689895474,0.6470254957507082,0.04759206798866856,0.03512747875354107,0.01586402266288952,0.0036827195467422098,0.04985835694050991,0.006515580736543909,0.009915014164305949,0.0008498583569405099,0.031444759206798865,0.013314447592067988,0.01643059490084986,ok
계용묵,서정감각형,별을_헨다,별을_헨다.txt,final_corpus/계용묵/별을_헨다.txt,utf-8,10047,7446,2597,334,7.775449101796407,6.328851974353456,6.0,0.2694610778443114,0.32934131736526945,0.2874251497005988,0.11377245508982035,0.911361804995971,0,0.0,0,0.0,0.0,180,70,34,19,24,0.37425149700598803,0.20958083832335328,0.10179640718562874,0.05688622754491018,0.0718562874251497,0.7273777435502503,0.05121293800539083,0.03619561031959954,0.009241432422025414,0.0019252984212552945,0.0712360415864459,0.007701193685021178,0.004620716211012707,0.0030804774740084712,0.03812090874085483,0.003850596842510589,0.012321909896033885,ok
계용묵,서정감각형,연애삽화,연애삽화.txt,final_corpus/계용묵/연애삽화.txt,utf-8,17314,12818,4493,317,14.173501577287066,12.79361253940251,10.0,0.17034700315457413,0.19242902208201892,0.30914826498422715,0.3280757097791798,0.9542830394757372,0,0.0,0,0.0,0.0,118,42,28,20,24,0.24605678233438485,0.13249211356466878,0.08832807570977919,0.06309148264984227,0.07570977917981073,0.6067215668818161,0.07033162697529491,0.03271756064989984,0.02270198085911418,0.0035610950367237926,0.04874248831515691,0.005119074115290452,0.015802359225461828,0.0008902737591809482,0.02314711773870465,0.0008902737591809482,0.010238148230580904,ok
계용묵,서정감각형,제비를_그리는_마음,제비를_그리는_마음.txt,final_corpus/계용묵/제비를_그리는_마음.txt,utf-8,6523,4817,1702,108,15.75925925925926,13.16692712145372,12.0,0.1111111111111111,0.19444444444444445,0.3333333333333333,0.3611111111111111,0.9653311189537056,0,0.0,0,0.0,0.0,18,8,6,12,6,0.12037037037037036,0.07407407407407407,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.6974148061104583,0.04054054054054054,0.0499412455934195,0.021151586368977675,0.005875440658049354,0.0799059929494712,0.00763807285546416,0.013513513513513514,0.0011750881316098707,0.03172737955346651,0.0023501762632197414,0.021151586368977675,short_text
백신애,서정감각형,광인수기,광인수기.txt,final_corpus/백신애/광인수기.txt,utf-8,16992,12712,4255,548,7.764598540145985,6.4444047495526116,6.0,0.2864963503649635,0.29927007299270075,0.29927007299270075,0.11496350364963503,0.9235368156073002,0,0.0,0,0.0,0.0,97,123,34,36,185,0.14233576642335766,0.22445255474452555,0.06204379562043796,0.06569343065693431,0.3375912408759124,0.5957696827262045,0.09071680376028202,0.02138660399529965,0.01574618096357227,0.00282021151586369,0.05334900117508813,0.005170387779083431,0.008695652173913044,0.004700352526439483,0.02608695652173913,0.0007050528789659225,0.010105757931844888,ok
백신애,서정감각형,꺼래이,꺼래이.txt,final_corpus/백신애/꺼래이.txt,utf-8,16172,12174,4024,409,9.838630806845966,7.12537900733503,8.0,0.19315403422982885,0.2616136919315403,0.3594132029339853,0.18581907090464547,0.9283719402004271,0,0.0,0,0.0,0.0,228,73,23,17,92,0.39853300733496333,0.1784841075794621,0.05623471882640587,0.04156479217603912,0.22493887530562348,0.5760437375745527,0.059145129224652086,0.01441351888667992,0.011679920477137177,0.0014910536779324055,0.06933399602385686,0.009443339960238568,0.004721669980119284,0.003976143141153081,0.03926441351888668,0.0007455268389662028,0.013170974155069582,ok
백신애,서정감각형,나의_어머니,나의_어머니.txt,final_corpus/백신애/나의_어머니.txt,utf-8,7658,5690,1951,204,9.563725490196079,9.556891458838324,7.0,0.22058823529411764,0.3480392156862745,0.27941176470588236,0.15196078431372548,0.9377855887521969,0,0.0,0,0.0,0.0,72,11,22,30,28,0.27941176470588236,0.05392156862745098,0.10784313725490197,0.14705882352941177,0.13725490196078433,0.6740133264992312,0.07534597642234751,0.0292157867760123,0.01742696053305997,0.0046130189646335215,0.03587903639159405,0.007175807278318811,0.009226037929267043,0.0,0.032803690415171706,0.004100461301896463,0.007688364941055869,short_text
백신애,서정감각형,아름다운_노을,아름다운_노을.txt,final_corpus/백신애/아름다운_노을.txt,utf-8,39529,29425,10070,1144,8.802447552447552,7.387226332704711,7.0,0.2543706293706294,0.28496503496503495,0.30332167832167833,0.15734265734265734,0.9385556499575192,0,0.0,2,6.796941376380628e-05,0.0,374,100,58,116,154,0.26048951048951047,0.08741258741258741,0.050699300699300696,0.10139860139860139,0.1346153846153846,0.46663356504468717,0.0958291956305859,0.019662363455809333,0.01747765640516385,0.0030784508440913605,0.04796425024826217,0.005163853028798411,0.011221449851042701,0.0031777557100297915,0.05034756703078451,0.0004965243296921549,0.027805362462760674,ok
백신애,서정감각형,적빈,적빈.txt,final_corpus/백신애/적빈.txt,utf-8,11023,8149,2890,241,11.991701244813278,8.568489847551422,10.0,0.17842323651452283,0.1991701244813278,0.3112033195020747,0.3112033195020747,0.9446557859860105,0,0.0,0,0.0,0.0,160,19,15,17,24,0.3900414937759336,0.07883817427385892,0.06224066390041494,0.07053941908713693,0.0995850622406639,0.6401384083044983,0.04256055363321799,0.01972318339100346,0.013494809688581315,0.0034602076124567475,0.05916955017301038,0.006920415224913495,0.0020761245674740486,0.0038062283737024223,0.029411764705882353,0.006228373702422145,0.01453287197231834,ok
조명희,사회비판형,낙동강,낙동강.txt,final_corpus/조명희/낙동강.txt,utf-8,12317,9176,3149,314,10.028662420382165,9.066762643583683,8.0,0.14968152866242038,0.31528662420382164,0.39171974522292996,0.14331210191082802,0.9175021795989537,0,0.0,2,0.00021795989537925023,0.0,134,208,23,11,66,0.2961783439490446,0.6624203821656051,0.0732484076433121,0.03503184713375796,0.21019108280254778,0.6576691013020006,0.056525881232137185,0.014290250873293109,0.013972689742775483,0.0057161003493172435,0.06414734836456018,0.007939028262940616,0.0028580501746586218,0.001905366783105748,0.024452207049857098,0.007939028262940616,0.02604001270244522,ok
조명희,사회비판형,농촌_사람들,농촌_사람들.txt,final_corpus/조명희/농촌_사람들.txt,utf-8,14300,10650,3665,316,11.598101265822784,9.862978800808014,9.0,0.16772151898734178,0.25316455696202533,0.31962025316455694,0.25949367088607594,0.9396244131455399,0,0.0,3,0.00028169014084507044,0.0,136,82,29,26,74,0.29430379746835444,0.25949367088607594,0.09177215189873418,0.08227848101265822,0.23417721518987342,0.6346521145975443,0.05648021828103684,0.02100954979536153,0.012551159618008186,0.0024556616643929058,0.061937244201909956,0.009822646657571623,0.0068212824010914054,0.001364256480218281,0.02946793997271487,0.009004092769440655,0.02155525238744884,ok
조명희,사회비판형,땅_속으로,땅_속으로.txt,final_corpus/조명희/땅_속으로.txt,utf-8,27072,20210,6901,801,8.615480649188514,7.354885595458621,6.0,0.20724094881398253,0.34581772784019976,0.3233458177278402,0.12359550561797752,0.9207323107372588,0,0.0,1,4.948045522018802e-05,0.0,220,276,50,34,138,0.18352059925093633,0.3445692883895131,0.062421972534332085,0.04244694132334582,0.17228464419475656,0.5313722648891465,0.08085784668888567,0.021301260686856976,0.01840312998116215,0.0011592522822779308,0.054195044196493264,0.015504999275467323,0.004057382987972757,0.0027532241704100856,0.038255325315171715,0.00434719605854224,0.014925373134328358,ok
조명희,사회비판형,아들의_마음,아들의_마음.txt,final_corpus/조명희/아들의_마음.txt,utf-8,5559,4124,1448,114,12.701754385964913,13.220086939067983,9.0,0.14035087719298245,0.24561403508771928,0.42105263157894735,0.19298245614035087,0.9371968962172648,0,0.0,2,0.00048496605237633366,0.00024248302618816683,52,33,2,5,41,0.2719298245614035,0.2894736842105263,0.017543859649122806,0.043859649122807015,0.35964912280701755,0.7237569060773481,0.08080110497237569,0.022099447513812154,0.03314917127071823,0.003453038674033149,0.055248618784530384,0.004834254143646409,0.008287292817679558,0.0020718232044198894,0.052486187845303865,0.012430939226519336,0.007596685082872928,short_text
조명희,사회비판형,저기압,저기압.txt,final_corpus/조명희/저기압.txt,utf-8,5690,4258,1440,166,8.674698795180722,7.401739349045153,7.0,0.14457831325301204,0.42168674698795183,0.3313253012048193,0.10240963855421686,0.9060591827148896,0,0.0,0,0.0,0.0,48,62,20,21,40,0.21084337349397592,0.37349397590361444,0.12048192771084337,0.12650602409638553,0.24096385542168675,0.74375,0.06875,0.017361111111111112,0.03263888888888889,0.0006944444444444445,0.06597222222222222,0.015277777777777777,0.004861111111111111,0.0006944444444444445,0.029861111111111113,0.009722222222222222,0.018055555555555554,short_text
이무영,토속생활형,기차와_박노인,기차와_박노인.txt,final_corpus/이무영/기차와_박노인.txt,utf-8,13687,10299,3376,428,7.88785046728972,6.611837448465418,6.0,0.26869158878504673,0.3107476635514019,0.31542056074766356,0.10514018691588785,0.9243615885037382,0,0.0,0,0.0,0.0,196,86,45,122,14,0.3598130841121495,0.20093457943925233,0.10514018691588785,0.2850467289719626,0.03271028037383177,0.6863151658767772,0.061907582938388626,0.027251184834123223,0.008590047393364929,0.0017772511848341231,0.07079383886255924,0.005924170616113744,0.0005924170616113745,0.0020734597156398106,0.025177725118483412,0.0035545023696682463,0.025770142180094786,ok
이무영,토속생활형,나랏님_전_상사리,나랏님_전_상사리.txt,final_corpus/이무영/나랏님_전_상사리.txt,utf-8,10972,8216,2772,288,9.625,8.625201285896011,7.0,0.2013888888888889,0.3090277777777778,0.3229166666666667,0.16666666666666666,0.9315968841285297,0,0.0,23,0.0027994157740993185,0.0,82,109,13,24,1,0.1840277777777778,0.3784722222222222,0.04513888888888889,0.08333333333333333,0.003472222222222222,0.6677489177489178,0.05339105339105339,0.023448773448773448,0.006493506493506494,0.0007215007215007215,0.06782106782106782,0.004329004329004329,0.0010822510822510823,0.00036075036075036075,0.01443001443001443,0.017676767676767676,0.011904761904761904,ok
이무영,토속생활형,농부전초,농부전초.txt,final_corpus/이무영/농부전초.txt,utf-8,19338,14365,4954,665,7.449624060150376,5.061807814892801,6.0,0.19699248120300752,0.4150375939849624,0.32781954887218046,0.06015037593984962,0.9321266968325792,0,0.0,0,0.0,0.0,176,69,61,30,7,0.17293233082706766,0.1037593984962406,0.09172932330827067,0.045112781954887216,0.010526315789473684,0.6338312474767864,0.04299555914412596,0.030480419862737182,0.010092854259184497,0.005248284214775939,0.06257569640694388,0.003229713362939039,0.0030278562777553493,0.0024222850222042794,0.019983851433185304,0.0026241421073879695,0.018167137666532097,ok
이무영,토속생활형,죄와_벌,죄와_벌.txt,final_corpus/이무영/죄와_벌.txt,utf-8,37646,28314,9292,1162,7.9965576592082614,6.707689875710296,6.0,0.25989672977624784,0.33562822719449226,0.2882960413080895,0.11617900172117039,0.9305643851098396,0,0.0,0,0.0,0.0,475,232,86,38,50,0.2943201376936317,0.19965576592082615,0.07401032702237521,0.03270223752151463,0.043029259896729774,0.5637107188979767,0.04326302195436935,0.0284115368058545,0.023353422298751616,0.005273353422298751,0.05241067585019372,0.006564786913473956,0.005703831252690486,0.001829530779164873,0.023568661213947482,0.002582866982350409,0.014421007318123116,ok
이무영,토속생활형,흙의_노예,흙의_노예.txt,final_corpus/이무영/흙의_노예.txt,utf-8,52628,39276,13376,1373,9.74217042971595,7.519952984277153,8.0,0.14785142024763293,0.32483612527312455,0.3685360524399126,0.15877640203932994,0.9393013545167532,0,0.0,0,0.0,0.0,556,266,92,66,55,0.2811361981063365,0.1937363437727604,0.06700655498907501,0.04806991988346686,0.04005826656955572,0.5539772727272727,0.04680023923444976,0.025642942583732058,0.017793062200956937,0.005457535885167464,0.05756578947368421,0.004111842105263158,0.0048594497607655504,0.002242822966507177,0.02242822966507177,0.004410885167464114,0.024147727272727272,ok
