,토속생활형,현실묘사형,실험내면형,서정감각형,계몽논설형,사회비판형
토속생활형,0.9999999999999998,-0.1810552070334896,0.1262106721312314,-0.06980832156443917,0.1232223599392358,0.024023726550242302
현실묘사형,-0.1810552070334896,1.0,0.02513168516551404,0.17526504969830953,-0.024194881078169327,0.05690598099728771
실험내면형,0.1262106721312314,0.02513168516551404,1.0000000000000002,0.14055574615075445,-0.11033778397868038,-0.07060791801330724
서정감각형,-0.06980832156443917,0.17526504969830953,0.14055574615075445,1.0,0.17481894449601795,-0.13720106032108453
계몽논설형,0.1232223599392358,-0.024194881078169327,-0.11033778397868038,0.17481894449601795,1.0000000000000002,-0.18248769866898581
사회비판형,0.024023726550242302,0.05690598099728771,-0.07060791801330724,-0.13720106032108453,-0.18248769866898581,0.9999999999999999
